Function ID	Function Name	Soil microbial communitie 3300051019	Soil microbial communitie 3300051162	Soil microbial communitie 3300051161	Soil microbial communitie 3300051208	Soil microbial communitie 3300051207	Soil microbial communitie 3300051206	Soil microbial communitie 3300052722	Soil microbial communitie 3300052920	Soil microbial communitie 3300052919	Soil microbial communitie 3300056874	Soil microbial communitie 3300056859	Soil microbial communitie 3300056873	Soil microbial communitie 3300056968	Soil microbial communitie 3300056860	Soil microbial communitie 3300056967	Soil microbial communitie 3300060290	Soil microbial communitie 3300056875	Soil microbial communitie 3300056969	Soil microbial communitie 3300056594	Soil microbial communitie 3300056862	Soil microbial communitie 3300056861	Soil microbial communitie 3300056611	Soil microbial communitie 3300056619	Soil microbial communitie 3300056620	Soil microbial communitie 3300056618	Soil microbial communitie 3300056612	Soil microbial communitie 3300056595	Soil microbial communitie 3300060274	Soil microbial communitie 3300061209	Soil microbial communitie 3300061208	Soil microbial communitie 3300060272	Soil microbial communitie 3300060271	Soil microbial communitie 3300060275	Soil microbial communitie 3300060276	Soil microbial communitie 3300061215	Soil microbial communitie 3300061210	
KO:K13290	serine---pyruvate transaminase [EC:2.6.1.51]	2369	1652	1072	788	1045	764	1789	1602	843	2256	624	1190	1688	882	1002	1349	1299	939	1905	1443	733	2467	1917	1039	2368	1285	810	554	2276	1367	776	923	1005	1433	2035	930	
KO:K13292	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]	10944	7207	4441	4286	5646	7015	7880	8583	5274	10880	2282	5049	7892	6053	7297	4698	4288	6257	8212	6852	4459	7353	7754	3981	9010	5369	5109	3855	12132	8530	2826	4589	4936	5550	8918	6395	
KO:K13300	cytochrome c550	0	0	4	0	6	0	0	4	4	0	0	0	8	0	5	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	
KO:K13301	secretion monitor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13303	serum/glucocorticoid-regulated kinase 2 [EC:2.7.11.1]	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13307	dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase [EC:2.1.1.235]	0	20	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13308	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase [EC:2.6.1.33]	5	6	0	0	3	4	4	11	0	10	0	0	0	6	11	0	0	5	9	0	0	10	6	0	0	0	0	0	11	3	0	4	0	3	6	7	
KO:K13310	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucose transaminase [EC:2.6.1.106]	223	257	168	206	284	367	191	219	146	284	64	161	162	199	232	91	120	272	167	205	189	34	157	147	159	186	180	153	257	269	61	155	107	136	231	249	
KO:K13311	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase [EC:2.1.1.234]	13	0	7	0	0	0	0	0	0	0	0	0	0	0	5	4	0	6	31	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	
KO:K13315	NDP-hexose C3-ketoreductase / dTDP-4-oxo-2-deoxy-alpha-D-pentos-2-ene 2,3-reductase [EC:1.1.1.-]	156	143	104	84	128	188	149	181	77	196	58	63	117	90	151	47	93	115	132	118	97	67	118	54	66	82	54	68	242	242	74	49	128	85	148	106	
KO:K13316	NDP-hexose 5-epimerase [EC:5.1.3.-]	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13317	NDP-4-keto-2,6-dideoxyhexose 3-C-methyltransferase [EC:2.1.1.-]	221	74	55	21	47	62	93	133	46	102	23	58	76	61	73	45	40	68	134	98	36	300	82	65	482	62	24	10	149	51	38	36	83	63	140	69	
KO:K13327	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase [EC:1.1.1.384]	26	17	0	5	0	35	31	27	18	15	0	13	0	32	28	4	0	22	14	14	11	0	14	0	0	10	9	34	19	40	0	5	0	8	3	21	
KO:K13328	dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase [EC:4.2.1.164]	0	0	0	0	6	0	17	9	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	
KO:K13329	dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase [EC:2.6.1.110]	3	15	8	13	4	0	19	14	13	15	0	4	13	0	0	7	6	0	6	0	6	0	4	0	0	0	4	5	30	0	5	0	20	9	27	0	
KO:K13342	peroxin-5	0	0	17	0	0	0	10	0	0	14	0	0	0	5	0	0	0	0	9	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13344	peroxin-13	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	16	34	45	0	0	0	0	0	0	0	0	0	3	7	0	
KO:K13356	alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]	34	8	58	80	254	323	59	106	110	69	15	56	49	196	256	19	35	267	22	66	136	31	69	129	27	71	167	121	43	379	0	112	32	4	57	296	
KO:K13378	NADH-quinone oxidoreductase subunit C/D [EC:7.1.1.2]	2623	1962	1553	1409	1890	1994	2268	2550	1614	2546	637	1866	2409	1933	2408	1222	1375	2081	2165	2217	1688	1659	2000	1308	1564	1942	1748	1302	3448	2831	1006	1567	1718	1697	3129	2004	
KO:K13379	reversibly glycosylated polypeptide / UDP-arabinopyranose mutase [EC:2.4.1.- 5.4.99.30]	20	4	6	8	26	25	0	10	21	4	0	20	0	15	27	0	0	27	20	11	7	0	5	0	0	0	8	24	0	12	9	12	0	0	0	28	
KO:K13380	NADH-quinone oxidoreductase subunit B/C/D [EC:7.1.1.2]	112	52	61	150	253	392	71	188	355	191	8	172	151	474	431	43	215	439	127	269	285	112	198	162	168	212	208	192	78	555	68	246	67	69	184	392	
KO:K13381	bifunctional chitinase/lysozyme [EC:3.2.1.14 3.2.1.17]	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13403	methylenetetrahydrofolate dehydrogenase(NAD+) / 5,10-methenyltetrahydrofolate cyclohydrolase [EC:1.5.1.15 3.5.4.9]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13408	membrane fusion protein	7	31	72	181	311	430	113	132	241	26	6	77	38	389	282	5	31	398	4	123	180	0	128	173	13	151	282	224	152	353	6	198	46	37	104	368	
KO:K13409	ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB	7	41	79	251	440	591	125	154	328	24	6	102	46	424	556	16	41	532	3	223	265	0	191	312	6	248	325	334	228	602	39	223	72	65	146	472	
KO:K13412	calcium-dependent protein kinase [EC:2.7.11.1]	0	8	0	7	0	0	0	11	0	0	0	10	0	0	0	0	0	0	0	12	0	8	9	0	0	7	0	0	9	0	0	0	0	0	0	0	
KO:K13419	serine/threonine-protein kinase PknK [EC:2.7.11.1]	100	86	65	116	183	206	151	236	99	141	14	46	63	125	52	25	33	173	100	71	57	21	45	12	18	124	77	70	173	108	23	49	56	27	104	90	
KO:K13420	LRR receptor-like serine/threonine-protein kinase FLS2 [EC:2.7.11.1]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5	0	0	0	0	0	0	0	0	5	0	4	
KO:K13421	uridine monophosphate synthetase [EC:2.4.2.10 4.1.1.23]	1568	1162	755	420	473	577	1095	1187	596	1227	289	617	1111	600	543	588	592	425	1000	838	432	1087	914	374	1602	503	393	314	1658	810	406	470	706	870	1265	434	
KO:K13431	signal recognition particle receptor subunit alpha	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13444	formylglycine-generating enzyme [EC:1.8.3.7]	6624	3882	2031	2097	3681	4372	3767	4537	2961	5339	839	3299	3211	3740	4453	1777	1896	4007	4909	3337	2735	2122	3482	2042	2542	2561	3170	2472	5415	4714	1104	2436	2660	2928	4451	4099	
KO:K13448	calcium-binding protein CML	0	0	0	0	0	0	0	0	0	27	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13449	pathogenesis-related protein 1	101	86	96	73	113	152	159	146	113	84	44	87	80	163	150	52	63	151	74	109	36	60	102	47	34	103	73	86	201	176	55	115	102	79	151	119	
KO:K13472	sulfotransferase	95	24	0	18	11	30	40	8	25	44	29	53	36	23	28	47	37	49	45	11	10	42	61	15	14	17	33	12	42	26	4	10	6	29	39	16	
KO:K13479	xanthine dehydrogenase FAD-binding subunit [EC:1.17.1.4]	1038	469	233	110	202	242	458	437	157	643	116	255	357	208	238	162	171	220	501	426	179	1053	280	180	1333	205	162	150	641	298	223	154	264	256	481	361	
KO:K13480	xanthine dehydrogenase iron-sulfur-binding subunit	0	0	0	0	0	0	0	4	0	13	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	
KO:K13481	xanthine dehydrogenase small subunit [EC:1.17.1.4]	721	534	362	706	1107	1726	763	823	931	517	124	451	388	959	1046	225	208	1102	529	534	581	289	403	365	240	767	874	670	817	1659	138	619	468	300	652	1087	
KO:K13482	xanthine dehydrogenase large subunit [EC:1.17.1.4]	779	397	395	693	1426	2147	666	915	1350	539	149	528	484	1334	1351	316	211	1409	546	598	697	187	548	432	333	835	1118	771	745	2056	196	849	542	278	692	1422	
KO:K13483	xanthine dehydrogenase YagT iron-sulfur-binding subunit	1576	1290	745	784	1083	1075	1540	1612	858	1708	475	1056	1615	1002	1252	813	1022	1038	1292	1394	806	1516	1514	772	1787	1075	869	584	2036	1217	555	862	824	1045	1664	1029	
KO:K13485	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97]	61	23	43	132	236	445	49	96	94	143	34	72	56	275	283	24	56	364	46	99	142	0	107	141	6	149	188	168	83	307	0	146	40	19	72	354	
KO:K13486	chemotaxis protein methyltransferase WspC	89	49	19	51	37	65	70	50	53	100	10	36	34	47	40	24	26	59	57	28	11	11	35	20	9	11	50	16	124	95	4	16	23	36	56	45	
KO:K13487	methyl-accepting chemotaxis protein WspA	199	146	63	55	72	187	224	178	88	307	42	132	156	128	186	56	98	184	130	149	58	42	118	14	77	87	75	32	257	176	29	70	72	77	134	86	
KO:K13488	chemotaxis-related protein WspB	74	54	22	33	35	43	64	18	46	100	4	24	34	60	29	16	21	66	42	56	5	7	37	6	18	0	48	20	55	75	5	5	34	38	63	36	
KO:K13489	chemotaxis-related protein WspD	62	54	26	14	46	66	79	46	26	76	6	36	28	40	45	31	24	60	57	47	13	0	31	16	25	19	49	19	95	42	0	20	15	35	43	34	
KO:K13490	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE	152	115	87	114	151	227	164	173	178	225	22	150	126	148	103	72	73	202	118	55	86	27	87	58	47	53	66	94	280	134	17	39	44	97	180	135	
KO:K13491	two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61]	78	45	30	23	88	119	73	119	46	118	8	58	62	66	62	28	20	77	55	20	85	6	18	21	18	14	66	42	94	94	9	17	13	46	86	67	
KO:K13497	anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]	475	198	123	112	86	210	170	215	94	400	23	127	244	143	129	105	133	119	309	120	141	190	210	69	328	90	116	126	284	209	51	94	120	141	188	151	
KO:K13498	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]	233	118	44	12	58	77	62	46	0	143	24	11	77	0	19	54	14	19	145	49	0	94	33	6	119	20	33	30	42	30	0	14	15	58	60	36	
KO:K13500	chondroitin synthase [EC:2.4.1.175 2.4.1.226]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	14	0	0	
KO:K13501	anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.3.27 4.1.1.48 5.3.1.24]	0	0	0	0	0	16	0	0	0	0	0	0	0	0	8	0	15	5	11	0	0	17	0	7	4	0	0	0	6	0	0	0	7	0	0	0	
KO:K13503	anthranilate synthase [EC:4.1.3.27]	236	67	100	95	206	291	173	158	145	218	57	136	201	120	229	135	78	280	112	127	206	271	234	181	138	164	247	120	230	178	56	188	106	69	155	287	
KO:K13507	glycerol-3-phosphate O-acyltransferase / dihydroxyacetone phosphate acyltransferase [EC:2.3.1.15 2.3.1.42]	247	123	45	143	222	435	112	182	225	122	28	98	84	170	237	71	45	314	128	120	150	40	57	88	39	126	173	148	176	299	22	146	101	88	151	257	
KO:K13509	lysophosphatidate acyltransferase [EC:2.3.1.51]	0	17	8	9	0	7	17	45	8	12	0	10	0	0	0	0	0	0	4	10	10	2	14	0	4	14	0	0	35	0	9	4	9	8	24	0	
KO:K13511	monolysocardiolipin acyltransferase [EC:2.3.1.-]	16	19	12	0	0	0	17	0	0	28	12	0	11	0	0	24	7	0	11	7	0	28	15	10	43	6	0	0	7	0	8	0	13	10	0	0	
KO:K13513	lysocardiolipin and lysophospholipid acyltransferase [EC:2.3.1.- 2.3.1.51]	4	0	4	0	0	0	3	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	
KO:K13522	bifunctional NMN adenylyltransferase/nudix hydrolase [EC:2.7.7.1 3.6.1.-]	0	5	5	58	89	158	0	30	123	0	0	14	0	65	73	0	12	62	4	27	40	13	3	8	0	56	51	74	72	151	0	55	69	0	38	76	
KO:K13523	lysophosphatidic acid acyltransferase / lysophosphatidylinositol acyltransferase [EC:2.3.1.51 2.3.1.-]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	
KO:K13524	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22]	0	0	0	16	21	52	0	7	9	0	0	16	0	12	10	0	20	27	0	0	0	0	0	24	0	11	30	8	0	0	0	11	12	0	31	28	
KO:K13525	transitional endoplasmic reticulum ATPase	13246	7119	5636	3794	3638	3052	8122	9498	4238	10715	3540	5333	9206	3699	3985	6080	5834	2501	8918	7635	3661	17262	9998	5834	17804	5021	3084	2523	10568	5423	4477	4454	6306	6591	9587	3296	
KO:K13527	proteasome-associated ATPase	201	128	230	604	923	1337	209	597	589	275	41	287	260	936	1284	159	388	1293	187	727	781	183	619	629	249	648	858	748	300	1225	95	603	292	83	471	1154	
KO:K13529	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]	322	245	252	663	1277	1864	515	733	900	340	86	373	264	1044	1061	121	177	1261	201	400	647	69	441	419	41	705	977	534	506	1448	70	502	273	148	588	1132	
KO:K13530	AraC family transcriptional regulator, regulatory protein of adaptative response / methylphosphotriester-DNA alkyltransferase methyltransferase [EC:2.1.1.-]	0	0	0	0	0	24	0	0	10	0	0	0	0	5	15	0	6	5	0	0	0	0	0	5	0	0	12	5	0	13	0	0	0	0	0	7	
KO:K13531	methylated-DNA-[protein]-cysteine S-methyltransferase [EC:2.1.1.63]	40	32	19	11	0	9	76	58	18	23	0	0	38	0	20	22	0	12	32	20	0	0	27	0	5	16	0	13	64	6	0	0	22	13	62	5	
KO:K13532	two-component system, sporulation sensor kinase D [EC:2.7.13.3]	151	48	17	23	25	74	38	69	79	88	3	45	64	60	101	29	0	54	118	58	31	36	44	36	58	53	14	50	31	83	34	43	38	6	50	91	
KO:K13533	two-component system, sporulation sensor kinase E [EC:2.7.13.3]	1230	651	377	240	380	577	596	849	353	1081	156	391	834	426	440	608	437	464	910	604	331	922	753	293	1115	310	268	225	766	446	202	256	366	303	845	388	
KO:K13540	precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase [EC:2.1.1.130 2.1.1.131]	0	4	5	0	6	38	13	17	15	8	0	0	5	10	13	12	6	42	0	0	12	9	7	6	0	0	0	10	0	34	0	10	0	0	4	6	
KO:K13541	cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase [EC:3.7.1.12 2.1.1.131]	51	28	26	6	59	49	16	19	6	193	80	9	80	24	46	81	43	43	83	31	16	58	107	45	80	27	16	8	50	33	0	29	34	31	17	28	
KO:K13542	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	4094	2397	1713	1578	2323	2991	3200	3358	2360	3950	954	2223	3053	2293	2964	1800	1932	2196	2910	2680	1707	4172	2993	1972	4076	2127	1940	1375	4388	3402	1265	1807	2257	2182	3564	2405	
KO:K13543	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	0	9	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	7	0	7	0	
KO:K13547	L-glutamine:2-deoxy-scyllo-inosose/3-amino-2,3-dideoxy-scyllo-inosose aminotransferase [EC:2.6.1.100 2.6.1.101]	296	297	58	28	66	100	200	187	70	225	40	64	200	56	171	94	45	115	243	112	72	110	113	46	168	66	47	61	212	76	36	73	108	76	103	116	
KO:K13566	omega-amidase [EC:3.5.1.3]	1662	1067	749	597	673	795	1480	1604	731	1498	378	780	1304	761	841	671	794	596	1316	1154	576	692	1048	579	756	712	525	478	2009	1081	566	714	887	1082	1586	692	
KO:K13570	prokaryotic ubiquitin-like protein Pup	41	28	0	146	317	414	52	79	187	71	0	84	8	341	369	5	65	432	36	134	212	69	109	135	73	181	290	238	76	343	0	169	70	6	100	385	
KO:K13571	proteasome accessory factor A [EC:6.3.1.19]	140	111	155	567	929	1197	182	319	456	170	11	197	145	890	921	106	134	1055	145	471	711	121	500	603	202	586	662	493	219	886	42	569	248	120	254	1028	
KO:K13572	proteasome accessory factor B	36	40	66	252	276	487	156	278	188	39	12	91	38	233	268	13	33	290	33	132	101	28	32	39	26	229	194	146	203	402	33	86	66	55	133	236	
KO:K13573	proteasome accessory factor C	66	94	115	314	368	792	330	583	451	137	57	153	139	293	353	27	85	352	132	223	174	50	105	109	29	255	297	290	593	746	99	240	198	142	342	302	
KO:K13574	hydroxycarboxylate dehydrogenase B [EC:1.1.1.237 1.1.1.-]	582	221	246	523	924	1161	292	431	519	494	120	353	343	853	944	211	223	1056	335	611	588	253	649	563	384	417	853	491	465	979	132	469	285	222	345	1035	
KO:K13580	magnesium chelatase subunit ChlD-like protein	69	56	54	22	145	153	87	43	116	128	8	70	79	161	182	76	100	135	44	95	84	44	54	80	71	82	66	117	57	166	15	111	40	81	88	135	
KO:K13581	modification methylase [EC:2.1.1.72]	465	257	217	271	474	496	441	378	238	753	272	288	492	495	540	409	332	731	342	380	380	91	714	445	182	410	327	468	500	575	147	488	281	332	504	620	
KO:K13582	localization factor PodJL	330	232	149	257	636	632	317	392	214	592	168	273	436	501	704	340	238	677	236	351	396	10	594	382	75	468	470	274	322	568	99	365	165	174	500	800	
KO:K13583	GcrA cell cycle regulator	309	126	943	267	534	617	381	381	249	538	183	223	369	494	686	424	228	627	209	496	455	0	525	361	152	496	523	392	429	455	149	406	345	243	404	646	
KO:K13584	two-component system, cell cycle response regulator CtrA	262	185	201	244	404	528	199	368	136	512	276	201	509	578	705	383	326	724	320	432	532	24	489	445	187	501	463	382	467	505	178	456	217	264	438	676	
KO:K13585	holdfast attachment protein HfaA	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	
KO:K13586	holdfast attachment protein HfaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	
KO:K13587	two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	20912	12355	10356	9225	13327	15546	17589	20497	12883	27122	5112	20520	18618	16986	19361	11646	13843	15230	16725	17746	11985	16731	18137	10900	17081	14440	12179	8550	24705	19775	6873	11418	12472	13331	24598	14946	
KO:K13588	histidine phosphotransferase ChpT	167	133	106	182	403	369	189	258	95	503	219	149	360	339	504	252	169	486	197	309	289	0	365	311	79	293	344	201	250	295	61	283	113	174	266	430	
KO:K13589	two-component system, cell cycle response regulator CpdR	394	247	200	208	399	380	338	334	179	973	442	251	590	454	660	468	294	662	337	396	484	48	574	368	194	449	444	256	428	427	97	328	250	214	386	570	
KO:K13590	diguanylate cyclase [EC:2.7.7.65]	511	242	268	877	1466	1563	577	846	1035	876	279	1167	525	1557	1952	429	542	1700	338	921	995	222	793	805	272	960	1361	1011	1138	1725	229	891	532	359	948	1493	
KO:K13591	two-component system, cell cycle response regulator PopA	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13592	regulator of CtrA degradation	207	197	111	132	301	336	245	217	140	398	185	155	321	318	411	251	176	359	216	268	215	0	442	250	66	301	282	214	292	287	91	255	162	170	294	443	
KO:K13593	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF	278	208	101	240	333	421	234	263	157	531	273	203	354	371	476	365	197	367	239	316	273	13	466	301	127	330	305	230	299	349	47	220	153	227	336	521	
KO:K13596	activin receptor type-2B [EC:2.7.11.30]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	
KO:K13598	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	7715	5277	3639	3298	5179	5434	6414	6437	3904	8626	2263	4762	6200	5147	6202	4241	3470	5154	5631	5684	4069	5790	6610	4250	6528	4545	3968	3167	7896	6106	2628	4171	4348	4438	6995	5549	
KO:K13599	two-component system, NtrC family, nitrogen regulation response regulator NtrX	5713	3901	3257	3829	5568	6203	5330	5737	4635	6492	1852	4060	4800	5600	6097	3029	3387	5721	4685	5530	4141	3742	5286	3971	4525	4730	4604	3847	6948	7095	2083	4495	3649	3472	6329	6135	
KO:K13601	bacteriochlorophyllide d C-8(2)-methyltransferase [EC:2.1.1.332]	5	21	5	0	0	15	15	0	0	0	0	0	8	6	0	0	0	0	0	4	0	11	8	0	0	0	0	6	0	4	0	0	5	0	5	0	
KO:K13602	bacteriochlorophyllide d C-12(1)-methyltransferase [EC:2.1.1.331]	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13606	chlorophyll(ide) b reductase [EC:1.1.1.294]	18	0	0	6	0	0	5	13	0	18	0	0	32	0	0	0	0	0	22	14	0	18	0	0	0	0	0	0	0	0	6	4	0	0	33	0	
KO:K13607	cinnamoyl-CoA:phenyllactate CoA-transferase [EC:2.8.3.17]	25	25	22	0	0	39	14	0	65	0	17	13	12	0	10	6	0	29	9	11	19	25	13	0	33	0	0	0	13	19	7	0	27	14	36	0	
KO:K13609	delta1-piperideine-2-carboxylate reductase [EC:1.5.1.21]	24	23	24	10	21	20	27	27	20	51	9	45	21	21	17	40	25	15	4	20	12	8	43	5	7	50	36	12	33	46	8	22	27	0	35	28	
KO:K13611	polyketide synthase PksJ	118	26	20	14	26	34	198	163	13	106	23	19	37	47	35	14	15	58	11	45	20	5	15	7	0	29	32	15	135	20	25	21	73	111	144	5	
KO:K13612	polyketide synthase PksL	5	0	0	0	3	0	0	13	0	29	0	0	0	10	4	14	0	4	8	4	0	0	6	0	7	0	0	0	8	0	0	4	27	5	0	3	
KO:K13613	polyketide synthase PksM	0	0	0	0	0	4	0	8	0	84	0	8	9	0	0	19	12	3	3	8	0	27	13	6	0	0	7	4	12	6	0	0	13	25	3	0	
KO:K13614	polyketide synthase PksN	88	12	29	64	48	89	156	144	60	1010	67	24	248	30	78	359	88	70	22	160	51	20	140	42	4	43	38	10	119	154	37	30	60	478	204	38	
KO:K13615	polyketide synthase PksR	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
KO:K13621	betaine lipid synthase	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	6	0	0	0	0	0	6	0	
KO:K13622	S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase	785	439	352	490	529	692	675	818	596	645	230	546	684	579	567	359	355	522	471	423	348	359	467	301	496	472	422	325	917	806	215	371	451	353	697	489	
KO:K13623	S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase	94	12	63	130	159	155	167	242	182	228	42	219	138	154	178	85	75	152	64	122	109	6	80	53	51	119	92	95	231	245	49	101	100	53	263	109	
KO:K13626	flagellar assembly factor FliW	980	518	320	195	192	225	679	635	222	1150	293	559	640	265	321	430	418	216	789	465	227	602	560	225	641	296	230	159	847	352	198	192	337	453	726	264	
KO:K13628	iron-sulfur cluster assembly protein	1361	1053	1038	2019	2754	3521	2186	2609	2318	1963	485	1875	1724	3320	3791	981	1113	3628	1148	2307	2112	691	2071	1628	796	2333	2778	2113	2946	4247	702	2083	1498	1113	2516	3400	
KO:K13631	AraC family transcriptional regulator, mar-sox-rob regulon activator	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	6	0	5	0	0	0	4	0	0	9	0	0	0	0	0	0	
KO:K13633	AraC family transcriptional regulator, transcriptional activator FtrA	0	8	0	25	49	122	8	8	35	5	30	0	13	75	84	13	5	152	0	14	52	0	37	35	8	52	45	67	0	84	0	41	7	0	27	108	
KO:K13634	LysR family transcriptional regulator, cys regulon transcriptional activator	198	188	190	732	918	1270	660	609	846	221	83	485	243	1128	1015	122	253	1276	272	571	637	123	375	510	101	750	938	723	724	1265	162	607	396	247	558	1095	
KO:K13635	LysR family transcriptional regulator, cys regulon transcriptional activator	87	38	44	114	163	248	157	225	181	100	28	68	117	133	132	53	28	172	90	76	103	0	127	85	3	109	94	143	261	282	22	51	97	76	161	130	
KO:K13637	GntR family transcriptional regulator, uxu operon transcriptional repressor	19	11	0	44	54	195	39	14	77	14	7	7	12	89	118	0	0	123	37	22	30	32	16	18	20	61	74	53	19	119	0	37	13	19	36	89	
KO:K13638	MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA	26	24	5	34	26	46	36	51	48	37	17	45	64	38	44	8	10	29	18	32	22	5	51	13	22	28	14	23	61	51	17	27	23	18	56	32	
KO:K13639	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR	3	14	9	52	139	229	12	12	75	25	10	31	0	152	144	7	0	194	6	15	83	0	39	34	0	91	94	47	23	200	0	38	16	0	38	195	
KO:K13640	MerR family transcriptional regulator, heat shock protein HspR	2547	1592	994	924	1300	1509	1869	1787	1040	2357	483	1149	1785	1402	1620	1002	1063	1539	2074	1550	918	2483	1632	989	2879	1246	1082	854	2647	1864	627	1094	1085	1333	2074	1516	
KO:K13641	IclR family transcriptional regulator, acetate operon repressor	867	577	562	974	1502	2353	853	1047	1095	1209	397	934	846	1287	1647	508	469	1777	658	999	909	217	728	700	375	1145	1221	895	1184	1780	289	773	466	539	1053	1625	
